Formula,Atomic Ratio_sum,Atomic Ratio_max,Atomic Ratio_min,Atomic Ratio_diff,Atomic Number_sum,Atomic Number_max,Atomic Number_min,Atomic Number_diff,Atomic Weight_sum,Atomic Weight_max,Atomic Weight_min,Atomic Weight_diff,Atomic Radius_sum,Atomic Radius_max,Atomic Radius_min,Atomic Radius_diff,EN pauling_sum,EN pauling_max,EN pauling_min,EN pauling_diff,Valence Electron_sum,Valence Electron_max,Valence Electron_min,Valence Electron_diff,Ionization Energy_sum,Ionization Energy_max,Ionization Energy_min,Ionization Energy_diff,ARW_Atomic Number_sum,ARW_Atomic Number_max,ARW_Atomic Number_min,ARW_Atomic Number_diff,ARW_Atomic Weight_sum,ARW_Atomic Weight_max,ARW_Atomic Weight_min,ARW_Atomic Weight_diff,ARW_Atomic Radius_sum,ARW_Atomic Radius_max,ARW_Atomic Radius_min,ARW_Atomic Radius_diff,ARW_EN pauling_sum,ARW_EN pauling_max,ARW_EN pauling_min,ARW_EN pauling_diff,ARW_Valence Electron_sum,ARW_Valence Electron_max,ARW_Valence Electron_min,ARW_Valence Electron_diff,ARW_Ionization Energy_sum,ARW_Ionization Energy_max,ARW_Ionization Energy_min,ARW_Ionization Energy_diff,Temperature (K),Excitation source (nm),Emission energy (nm),Decay Time (ns)
Sr4Ge2O7F2Eu0.01,15.01,7,0.01,6.99,150,63,8,55,347.211403163,151.964,15.999,135.965,620,200,50,150,10.38,3.98,0,3.98,21,7,2,5,50.3055612,17.42282,5.670385,11.752435000000002,290.63,152,0.63,151.37,647.249446326,350.48,1.51964,348.96036000000004,1571.85,800,1.85,798.15,39.86,24.08,0,24.08,72.02,42,0.02,41.98,168.80706065,95.326378,0.05670385,95.26967415,298,240,609,6.322219295
Y3.68Zn4Si5O20Eu0.32,33,20,0.32,19.68,154,63,8,55,350.33384,151.964,15.999,135.965,670,185,60,125,8.209999999999999,3.44,0,3.44,27,12,2,10,43.051581,13.618054,5.670385,7.947669000000001,513.68,160,20.16,139.84,1097.7269712,327.1734912,48.62848,278.5450112,3011.6,1200,59.2,1140.8,89.3896,68.8,0,68.8,199.67999999999998,120,0.64,119.36,375.390331,272.36108,1.8145232,270.5465568,298,266,587,6.322219295
Mg3Y1.6Ge3O12Eu0.2,19.8,12,0.2,11.8,154,63,8,55,353.80384,151.964,15.999,135.965,700,185,60,125,7.98,3.44,0,3.44,17,6,2,4,41.051368999999994,13.618054,5.670385,7.947669000000001,303,96,12.600000000000001,83.4,655.4351439999999,217.89,30.3928,187.4972,1870,720,37,683,53.192,41.28,0,41.28,95.2,72,0.4,71.6,221.135351,163.416648,1.134077,162.28257100000002,298,393,610,6.322219295
Na3Bi0.78P2O8Eu0.12Sm0.1,14,8,0.1,7.9,242,83,8,75,581.266931278,208.9804,15.999,192.9814,870,185,60,125,9.629999999999999,3.44,0,3.44,21,6,1,5,47.84342770000001,13.618054,5.1390767,8.4789773,205.5,64.74000000000001,6.2,58.540000000000006,455.18522383600003,163.004712,15.036000000000001,147.968712,1385.5,540,18.5,521.5,36.288999999999994,27.52,0,27.52,65.34,48,0.2,47.8,152.26255378000002,108.944432,0.564371,108.38006100000001,298,396,621,6.322219295
Ba2CaZn2Si6O17Eu0.01,28.01,17,0.01,16.99,191,63,8,55,438.833,151.964,15.999,135.965,885,215,60,155,8.879999999999999,3.44,0,3.44,28,12,2,10,48.159140199999996,13.618054,5.211664,8.406390000000002,412.63,136,0.63,135.37,887.5046399999999,274.654,1.51964,273.13436,2561.85,1020,1.85,1018.15,75.96,58.48,0,58.48,156.02,102,0.02,101.98,315.79860105000006,231.506918,0.05670385,231.45021415000002,298,395,613,6.32407658
La0.99BWO6Tb0.01,9,6,0.01,5.99,209,74,5,69,508.47982,183.84,10.81,173.03,650,195,60,135,8.28,3.44,0,3.44,20,6,2,4,41.220803,13.618054,5.5769,8.041154,184.08,74,0.65,73.35,429.74966880000005,183.84,1.5892535,182.2507465,774.8,360,1.75,358.25,25.469,20.64,0,20.64,47.99,36,0.02,35.98,103.450142,81.708324,0.058638,81.649686,298,380,543,6.324899497
Sr3Y0.88P3O12Dy0.06Eu0.06,18.999999999999996,12,0.06,11.94,229,66,8,58,537.9626019980001,162.5,15.999,146.501,900,200,60,140,9.02,3.44,0,3.44,20,6,2,4,47.6263022,13.618054,5.670385,7.947669000000001,297.05999999999995,114,3.78,110.22,644.874265194,262.86,9.11784,253.74216,1800,720,10.5,709.5,51.8468,41.28,0,41.28,95.88000000000001,72,0.12,71.88,218.12906250000003,163.416648,0.34022309999999995,163.0764249,298,393,614,6.325720858
Na3Bi0.8P2O8Eu0.1Sm0.1,14,8,0.1,7.9,242,83,8,75,581.266931278,208.9804,15.999,192.9814,870,185,60,125,9.629999999999999,3.44,0,3.44,21,6,1,5,47.84342770000001,13.618054,5.1390767,8.4789773,205.9,66.4,6.2,60.2,456.325551836,167.18432,15.036000000000001,152.14832,1385,540,18.5,521.5,36.327,27.52,0,27.52,65.4,48,0.2,47.8,152.2948564,108.944432,0.564371,108.38006100000001,298,396,621,6.326335861
LaMg0.5Ti0.4975O3Mn0.005,5.0025,3,0.005,2.995,124,57,8,49,282.014514,138.90547,15.999,122.90647000000001,685,195,60,135,8.940000000000001,3.44,1.1,2.34,22,7,2,5,41.103327,13.618054,5.5769,8.041154,98.07,57,0.125,56.875,223.14349272,138.90547,0.27469022,138.63077978,520.35,195,0.7000000000000001,194.3,12.8489,10.32,0.007750000000000001,10.31225,24.025000000000002,18,0.035,17.965,53.68833929,40.854162,0.03717009,40.816991910000006,298,345,708,6.32674538
YPO4Sm0.05,6.05,4,0.05,3.95,124,62,8,54,286.23860199800004,150.36,15.999,134.36100000000002,525,185,60,125,8.02,3.44,1.17,2.27,16,6,2,4,35.96571,13.618054,5.64371,7.974344000000001,89.1,39,3.1,35.9,191.393601998,88.90584,7.518000000000001,81.38784,529.25,240,9.25,230.75,17.2285,13.76,0.058499999999999996,13.7015,32.1,24,0.1,23.9,71.4583475,54.472216,0.2821855,54.190030500000006,298,404,602,6.327358934
NaBaLa1.99P3O12Sm0.01,19.000000000000004,12,0.01,11.99,209,62,8,54,496.555001278,150.36,15.999,134.36100000000002,935,215,60,155,9.719999999999999,3.44,0.89,2.55,19,6,1,5,45.6760907,13.618054,5.1390767,8.4789773,322.05,113.42999999999999,0.62,112.80999999999999,723.1515405739999,276.42188530000004,1.5036000000000003,274.91828530000004,1804.8999999999999,720,1.85,718.15,51.8707,41.28,0.0117,41.2683,95.99,72,0.02,71.98,216.38191480000003,163.416648,0.0564371,163.3602109,298,403,601,6.329133357
LaMg0.5Ti0.497O3Mn0.006,5.003,3,0.006,2.994,124,57,8,49,282.014514,138.90547,15.999,122.90647000000001,685,195,60,135,8.940000000000001,3.44,1.1,2.34,22,7,2,5,41.103327,13.618054,5.5769,8.041154,98.084,57,0.15,56.85,223.17449726400002,138.90547,0.329628264,138.575841736,520.42,195,0.84,194.16,12.84968,10.32,0.009300000000000001,10.3107,24.03,18,0.042,17.958,53.692359248,40.854162,0.044604108,40.809557892,298,345,708,6.329397879
Sr3Y0.86P3O12Dy0.06Eu0.08,18.999999999999996,12,0.06,11.94,229,66,8,58,537.9626019980001,162.5,15.999,146.501,900,200,60,140,9.02,3.44,0,3.44,20,6,2,4,47.6263022,13.618054,5.670385,7.947669000000001,297.53999999999996,114,3.96,110.04,646.135428394,262.86,9.75,253.11,1800.1,720,10.5,709.5,51.8224,41.28,0,41.28,95.86,72,0.12,71.88,218.11812500000002,163.416648,0.35634299999999997,163.060305,298,393,614,6.330210785
Y1.94WO6Eu0.06,9,6,0.06,5.94,184,74,8,66,440.70884,183.84,15.999,167.841,560,185,60,125,6.359999999999999,3.44,0,3.44,17,6,2,4,33.369729,13.618054,5.670385,7.947669000000001,201.44,75.66,3.78,71.88,461.4291696,183.84,9.11784,174.72216,855.3000000000001,360,11.1,348.9,24.7068,20.64,0,20.64,47.94,36,0.12,35.88,101.9740615,81.708324,0.34022309999999995,81.3681009,298,275,609,6.330616667
Ba2Y4.7B5O17Ce0.01Tb0.05,28.76,17,0.01,16.99,231,65,5,60,552.0831900000001,158.92535,10.81,148.11535,900,215,60,155,8.71,3.44,0,3.44,18,6,2,4,44.747397,13.618054,5.211664,8.406390000000002,460.13,183.3,0.58,182.72,1027.8918755,417.85744800000003,1.4011600000000002,416.45628800000003,2731.6,1020,1.85,1018.15,76.20519999999999,58.48,0,58.48,135.22,102,0.02,101.98,312.990039,231.506918,0.055386,231.45153200000001,298,345,543,6.332034277
CsK2Gd0.1V2O8Eu0.9,14,8,0.1,7.9,232,64,8,56,548.15825196,157.25,15.999,141.251,1040,260,60,200,7.879999999999999,3.44,0,3.44,17,6,1,5,40.418991088,13.618054,3.893905548,9.724148452000001,266.1,64,6.4,57.6,593.46965196,136.76760000000002,15.725000000000001,121.04260000000002,1634.5,480,18,462,33.33,27.52,0,27.52,63,48,0.2,47.8,140.73036472799998,108.944432,0.6149796000000001,108.32945240000001,298,312,593,6.33243846
Sr2P2O7Sm0.06,11.06,7,0.06,6.94,123,62,8,54,284.952761998,150.36,15.999,134.36100000000002,545,200,60,140,7.75,3.44,0.95,2.49,15,6,2,4,35.4433172,13.618054,5.64371,7.974344000000001,165.72,76,3.7199999999999998,72.28,358.202123996,175.24,9.021600000000001,166.2184,1031.1,420,11.1,408.9,30.4302,24.08,0.0702,24.0098,56.12,42,0.12,41.88,128.028107,95.326378,0.33862259999999994,94.98775540000001,298,400,596,6.33243846
NaZnPO4Eu0.04,7.04,4,0.04,3.96,127,63,8,55,287.30653127799997,151.964,15.999,135.965,660,185,60,125,8.209999999999999,3.44,0,3.44,26,12,1,11,44.30840070000001,13.618054,5.1390767,8.4789773,90.52,32,2.52,29.48,189.41809127800002,65.38,6.07856,59.30143999999999,662.4,240,7.4,232.6,18.53,13.76,0,13.76,42.08,24,0.08,23.92,79.71899310000002,54.472216,0.2268154,54.2454006,298,395,595,6.333648757
La2.84GaGe5O16Tb0.15Eu0.01,25,16,0.01,15.99,256,65,8,57,608.1468199999999,158.92535,15.999,142.92635,870,195,60,135,8.36,3.44,0,3.44,20,6,2,4,44.6278758,13.618054,5.5769,8.041154,491.26,161.88,0.63,161.25,1108.7069772999998,394.4915348,1.51964,392.97189480000003,2296.9,960,1.85,958.15,70.024,55.04,0,55.04,127.83999999999999,96,0.02,95.98,280.16001065,217.888864,0.05670385,217.83216015000002,298,377,544,6.334453751
Na13Sr1.8Ta2P9O36Eu0.2,62,36,0.2,35.8,208,73,8,65,490.49441127800003,180.94788,15.999,164.94888,870,200,60,140,9.01,3.44,0,3.44,21,6,1,5,48.1586389,13.618054,5.1390767,8.4789773,793,288,12.600000000000001,275.4,1703.599418622,575.964,30.3928,545.5712000000001,6087,2340,37,2303,160.35000000000002,123.84,0,123.84,288,216,0.4,215.6,677.9220930600001,490.249944,1.134077,489.11586700000004,298,394,614,6.334453751
Sr2LiSiO4FSm0.15,9.15,4,0.15,3.85,134,62,3,59,308.00240316300005,150.36,6.94,143.42000000000002,750,200,50,150,12.42,3.98,0.95,3.0300000000000002,22,7,1,6,55.922848961,17.42282,5.391714761,12.031105239000002,143.3,76,3,73,315.813403163,175.24,6.94,168.3,972.75,400,27.75,372.25,22.6955,13.76,0.1755,13.5845,40.3,24,0.3,23.7,97.67472466100001,54.472216,0.8465564999999999,53.625659500000005,298,402,598,6.334453751
Sr3Y0.84P3O12Dy0.06Eu0.1,19,12,0.06,11.94,229,66,8,58,537.9626019980001,162.5,15.999,146.501,900,200,60,140,9.02,3.44,0,3.44,20,6,2,4,47.6263022,13.618054,5.670385,7.947669000000001,298.02,114,3.96,110.04,647.396591594,262.86,9.75,253.11,1800.2,720,10.5,709.5,51.798,41.28,0,41.28,95.84,72,0.12,71.88,218.1071875,163.416648,0.35634299999999997,163.060305,298,393,614,6.334815513
LaMg0.5Ti0.496O3Mn0.008,5.0040000000000004,3,0.008,2.992,124,57,8,49,282.014514,138.90547,15.999,122.90647000000001,685,195,60,135,8.940000000000001,3.44,1.1,2.34,22,7,2,5,41.103327,13.618054,5.5769,8.041154,98.11200000000001,57,0.2,56.8,223.23650635200002,138.90547,0.439504352,138.465965648,520.5600000000001,195,1.12,193.88,12.85124,10.32,0.012400000000000001,10.3076,24.040000000000003,18,0.056,17.944,53.700399164000004,40.854162,0.059472144000000005,40.794689856000005,298,345,708,6.336259552
Na3Bi0.84P2O8Eu0.06Sm0.1,14,8,0.06,7.94,242,83,8,75,581.266931278,208.9804,15.999,192.9814,870,185,60,125,9.629999999999999,3.44,0,3.44,21,6,1,5,47.84342770000001,13.618054,5.1390767,8.4789773,206.7,69.72,3.78,65.94,458.606207836,175.543536,9.11784,166.425696,1384,540,11.1,528.9,36.403,27.52,0,27.52,65.52000000000001,48,0.12,47.88,152.35946164,108.944432,0.34022309999999995,108.6042089,298,396,621,6.336459734
Na3Bi0.82P2O8Eu0.08Sm0.1,14,8,0.08,7.92,242,83,8,75,581.266931278,208.9804,15.999,192.9814,870,185,60,125,9.629999999999999,3.44,0,3.44,21,6,1,5,47.84342770000001,13.618054,5.1390767,8.4789773,206.29999999999998,68.06,5.04,63.02,457.46587983600006,171.363928,12.15712,159.206808,1384.5,540,14.8,525.2,36.364999999999995,27.52,0,27.52,65.46,48,0.16,47.84,152.32715902,108.944432,0.4536308,108.4908012,298,396,621,6.336459734
K2Y0.3WPO8Tb0.5Eu0.2,13,8,0.2,7.8,283,74,8,66,669.706251998,183.84,15.999,167.841,1055,220,60,160,9.37,3.44,0,3.44,25,6,1,5,54.060878540000004,13.618054,4.34066354,9.27739046,247.79999999999998,74,11.7,62.3,557.529588998,183.84,26.671751999999998,157.168248,1333.5,480,37,443,33.416,27.52,0,27.52,63.3,48,0.4,47.6,141.90763008000002,108.944432,1.134077,107.810355,298,377,545,6.338456494
Na3Bi0.86P2O8Eu0.04Sm0.1,13.999999999999998,8,0.04,7.96,242,83,8,75,581.266931278,208.9804,15.999,192.9814,870,185,60,125,9.629999999999999,3.44,0,3.44,21,6,1,5,47.84342770000001,13.618054,5.1390767,8.4789773,207.1,71.38,2.52,68.86,459.74653583599996,179.723144,6.07856,173.64458399999998,1383.5,540,7.4,532.6,36.440999999999995,27.52,0,27.52,65.58,48,0.08,47.92,152.39176426,108.944432,0.2268154,108.7176166,298,396,621,6.338456494
Ca9NaZnP7O28Eu0.072Tb0.108,46.18,28,0.072,27.928,212,65,8,57,486.3098812779999,158.92535,15.999,142.92635,1015,185,60,125,9.209999999999999,3.44,0,3.44,30,12,1,11,56.2853559,13.618054,5.1390767,8.4789773,561.5559999999999,224,4.536,219.464,1141.965449066,447.97200000000004,10.941408,437.030592,4347.219999999999,1680,13.319999999999999,1666.68,123.22999999999999,96.32,0,96.32,234.36,168,0.144,167.856,525.30554462,381.305512,0.40826771999999995,380.89724428,298,378,543,6.339292403
Sr4Ge2O7F2Eu0.2,15.2,7,0.2,6.8,150,63,8,55,347.211403163,151.964,15.999,135.965,620,200,50,150,10.38,3.98,0,3.98,21,7,2,5,50.3055612,17.42282,5.670385,11.752435000000002,302.6,152,12.600000000000001,139.4,676.122606326,350.48,30.3928,320.0872,1607,800,37,763,39.86,24.08,0,24.08,72.4,42,0.4,41.6,169.8844338,95.326378,1.134077,94.192301,298,240,609,6.342422681
Y3.76Zn4Si5O20Eu0.24,33,20,0.24,19.76,154,63,8,55,350.33384,151.964,15.999,135.965,670,185,60,125,8.209999999999999,3.44,0,3.44,27,12,2,10,43.051581,13.618054,5.670385,7.947669000000001,511.76,160,15.12,144.88,1092.6823184,334.28595839999997,36.47136,297.81459839999997,3011.2000000000003,1200,44.4,1155.6,89.4872,68.8,0,68.8,199.76,120,0.48,119.52,375.434081,272.36108,1.3608923999999998,271.0001876,298,266,587,6.342422681
Na13Sr1.6Ta2P9O36Eu0.2Li0.2,62.00000000000001,36,0.2,35.8,211,73,3,70,497.434411278,180.94788,6.94,174.00788,1015,200,60,140,9.99,3.44,0,3.44,22,6,1,5,53.550353661,13.618054,5.1390767,8.4789773,786,288,0.6000000000000001,287.4,1687.463418622,575.964,1.3880000000000001,574.576,6076,2340,29,2311,160.356,123.84,0,123.84,287.79999999999995,216,0.2,215.8,677.8614625722001,490.249944,1.0783429522,489.17160104780004,298,394,614,6.342422681
Na13Sr1.6Ta2P9O36Eu0.2K0.2,62.00000000000001,36,0.2,35.8,227,73,8,65,529.592711278,180.94788,15.999,164.94888,1090,220,60,160,9.83,3.44,0,3.44,22,6,1,5,52.49930244,13.618054,4.34066354,9.27739046,789.1999999999999,288,3.8000000000000003,284.2,1693.8950786220003,575.964,7.819660000000001,568.14434,6091,2340,37,2303,160.32399999999998,123.84,0,123.84,287.79999999999995,216,0.2,215.8,677.651252328,490.249944,0.8681327080000001,489.381811292,298,394,614,6.344392274
Na3Bi0.88P2O8Eu0.02Sm0.1,13.999999999999998,8,0.02,7.98,242,83,8,75,581.266931278,208.9804,15.999,192.9814,870,185,60,125,9.629999999999999,3.44,0,3.44,21,6,1,5,47.84342770000001,13.618054,5.1390767,8.4789773,207.5,73.04,1.26,71.78,460.88686383600003,183.902752,3.03928,180.863472,1383,540,3.7,536.3,36.47899999999999,27.52,0,27.52,65.64000000000001,48,0.04,47.96,152.42406688000003,108.944432,0.1134077,108.83102430000001,298,396,621,6.344392274
NaBi0.4F4Eu0.6,6,4,0.4,3.6,166,83,9,74,402.932572443,208.9804,18.998403163,189.981996837,575,185,50,135,6.8100000000000005,3.98,0,3.98,15,7,1,6,35.5177977,17.42282,5.1390767,12.283743300000001,118,37.8,11,26.799999999999997,273.75394193200003,91.1784,22.98976928,68.18863071999999,555,200,64,136,17.61,15.92,0,15.92,32.2,28,1,27,81.14679410000001,69.69128,2.9142064000000003,66.77707360000001,298,394,616,6.346352974
Ca9.96P6O24Cl1.94Eu0.01,41.91,24,0.01,23.99,123,63,8,55,274.464761998,151.964,15.999,135.965,625,185,60,125,9.79,3.44,0,3.44,22,7,2,5,48.8559102,13.618054,5.670385,7.947669000000001,514.8100000000001,199.20000000000002,0.63,198.57000000000002,1039.288091988,399.17688000000004,1.51964,397.65724000000006,4028.65,1792.8000000000002,1.85,1790.9500000000003,111.79039999999999,82.56,0,82.56,207.52000000000004,144,0.02,143.98,475.8543438420001,326.833296,0.05670385,326.77659215,298,461,574,6.346352974
Na13Sr1.6Ta2P9O36Eu0.2Na0.2,62.00000000000001,36,0.2,35.8,219,73,8,65,513.484180558,180.94788,15.999,164.94888,1050,200,60,140,9.94,3.44,0,3.44,22,6,1,5,53.297715600000004,13.618054,5.1390767,8.4789773,787.6,288,2.2,285.8,1690.6733724780001,575.964,4.597953856,571.366046144,6083,2340,36,2304,160.346,123.84,0,123.84,287.79999999999995,216,0.2,215.8,677.81093496,490.249944,1.02781534,489.22212866,298,394,614,6.348304863
Na3Bi1.7P3O12Eu0.3,20,12,0.3,11.7,180,83,8,75,430.906931278,208.9804,15.999,192.9814,685,185,60,125,8.459999999999999,3.44,0,3.44,19,6,1,5,42.19971770000001,13.618054,5.1390767,8.4789773,334,141.1,18.9,122.19999999999999,754.7344738339999,355.26668,45.5892,309.67748,1887.5,720,55.5,664.5,53.870000000000005,41.28,0,41.28,99.1,72,0.6,71.4,224.3804288,163.416648,1.7011154999999998,161.71553250000002,298,396,598,6.349860082
Ba2CaZn2Si6O17Eu0.005,28.005,17,0.005,16.995,191,63,8,55,438.833,151.964,15.999,135.965,885,215,60,155,8.879999999999999,3.44,0,3.44,28,12,2,10,48.159140199999996,13.618054,5.211664,8.406390000000002,412.315,136,0.315,135.685,886.7448199999999,274.654,0.75982,273.89418,2560.925,1020,0.925,1019.075,75.96,58.48,0,58.48,156.01,102,0.01,101.99,315.770249125,231.506918,0.028351925,231.478566075,298,395,613,6.351022853
Y1.9Ti2O7Eu0.1,11,7,0.1,6.9,132,63,8,55,304.73584,151.964,15.999,135.965,565,185,60,125,6.199999999999999,3.44,0,3.44,15,6,2,4,32.333819000000005,13.618054,5.670385,7.947669000000001,180.4,74.1,6.300000000000001,67.8,391.84449599999994,168.92109599999998,15.1964,153.72469599999997,1060.5,420,18.5,401.5,29.477999999999998,24.08,0,24.08,55.900000000000006,42,0.2,41.8,121.3624505,95.326378,0.5670385,94.75933950000001,298,395,591,6.352182518
Na3Bi1.875P3O12Eu0.125,20,12,0.125,11.875,180,83,8,75,430.906931278,208.9804,15.999,192.9814,685,185,60,125,8.459999999999999,3.44,0,3.44,19,6,1,5,42.19971770000001,13.618054,5.1390767,8.4789773,337.5,155.625,7.875,147.75,764.712343834,391.83825,18.9955,372.84275,1883.125,720,23.125,696.875,54.2025,41.28,0,41.28,99.625,72,0.25,71.75,224.663076725,163.416648,0.708798125,162.70784987500002,298,396,598,6.353723938
Na3Bi1.9P3O12Eu0.1,20,12,0.1,11.9,180,83,8,75,430.906931278,208.9804,15.999,192.9814,685,185,60,125,8.459999999999999,3.44,0,3.44,19,6,1,5,42.19971770000001,13.618054,5.1390767,8.4789773,338,157.7,6.300000000000001,151.39999999999998,766.137753834,397.06275999999997,15.1964,381.86636,1882.5,720,18.5,701.5,54.25,41.28,0,41.28,99.7,72,0.2,71.8,224.703455,163.416648,0.5670385,162.8496095,298,396,598,6.354108439
Na3Bi1.85P3O12Eu0.15,20,12,0.15,11.85,180,83,8,75,430.906931278,208.9804,15.999,192.9814,685,185,60,125,8.459999999999999,3.44,0,3.44,19,6,1,5,42.19971770000001,13.618054,5.1390767,8.4789773,337,153.55,9.45,144.10000000000002,763.2869338339999,386.61374,22.7946,363.81914,1883.75,720,27.75,692.25,54.155,41.28,0,41.28,99.55,72,0.3,71.7,224.62269845000003,163.416648,0.8505577499999999,162.56609025,298,396,598,6.354492601
LiScP2O7Cr0.06Yb0.003,11.063,7,0.003,6.997,141,70,3,67,323.909769998,173.045,6.94,166.105,780,175,60,115,9.629999999999999,3.44,0,3.44,23,6,1,5,49.078614761,13.618054,5.391714761,8.226339239000001,111.64999999999999,56,0.21,55.79,229.475332996,111.99300000000001,0.519135,111.473865,933.925,420,0.525,419.475,30.899599999999996,24.08,0,24.08,56.366,42,0.006,41.994,128.677707841,95.326378,0.018762479999999998,95.30761552,348,450,1001,6.3545118
NaGdW2O8Tm0.01Dy0.03,12.04,8,0.01,7.99,292,74,8,66,711.51298928,183.84,15.999,167.841,905,180,60,120,9.74,3.44,0.93,2.51,19,6,1,5,44.8943167,13.618054,5.1390767,8.4789773,289.67,148,0.6900000000000001,147.31,682.47611148,367.68,1.6893422000000002,365.9906578,1117,480,1.75,478.25,33.0991,27.52,0.0125,27.5075,63.080000000000005,48,0.02,47.98,136.20137929999999,108.944432,0.0618431,108.8825889,298,355,454,6.356025857
K2Y0.1WO8PEu0.9,13,8,0.1,7.9,218,74,8,66,510.78090199800005,183.84,15.999,167.841,880,220,60,160,9.37,3.44,0,3.44,23,6,1,5,48.19707854000001,13.618054,4.34066354,9.27739046,251.60000000000002,74,3.9000000000000004,70.1,566.6605459980001,183.84,8.890584,174.949416,1339.5,480,18,462,33.172,27.52,0,27.52,63.099999999999994,48,0.30000000000000004,47.7,141.70154757999998,108.944432,0.621726,108.32270600000001,298,395,614,6.356599436
Ca5P3O12FDy0.01Eu0.03,21.040000000000003,12,0.01,11.99,181,66,8,58,420.513165161,162.5,15.999,146.501,750,185,50,135,11.83,3.98,0,3.98,24,7,2,5,59.25015020000001,17.42282,5.670385,11.752435000000002,252.54999999999998,100,0.66,99.34,510.481609157,200.39000000000001,1.625,198.76500000000001,1977.3,900,1.75,898.25,56.8422,41.28,0,41.28,104.08,72,0.02,71.98,243.09480405000002,163.416648,0.0593905,163.3572575,298,352,579,6.357420246
Na3Bi1.75P3O12Eu0.25,20,12,0.25,11.75,180,83,8,75,430.906931278,208.9804,15.999,192.9814,685,185,60,125,8.459999999999999,3.44,0,3.44,19,6,1,5,42.19971770000001,13.618054,5.1390767,8.4789773,335,145.25,15.75,129.5,757.5852938339999,365.7157,37.991,327.72470000000004,1886.25,720,46.25,673.75,53.965,41.28,0,41.28,99.25,72,0.5,71.5,224.46118535000002,163.416648,1.41759625,161.99905175,298,396,598,6.3586961
Sr2MgGe2O7Mn0.007,12.007,7,0.007,6.993,115,38,8,30,255.492044,87.62,15.999,71.62100000000001,675,200,60,140,9.26,3.44,0.95,2.49,21,7,2,5,42.2926092,13.618054,5.6948672,7.923186800000001,208.175,76,0.17500000000000002,75.825,457.182566308,175.24,0.38456630799999997,174.85543369200002,1220.98,420,0.98,419.02,31.32085,24.08,0.01085,24.069149999999997,56.049,42,0.049,41.951,130.213255526,95.326378,0.052038126000000004,95.274339874,298,419,659,6.358886204
Na3Bi1.8P3O12Eu0.2,20,12,0.2,11.8,180,83,8,75,430.906931278,208.9804,15.999,192.9814,685,185,60,125,8.459999999999999,3.44,0,3.44,19,6,1,5,42.19971770000001,13.618054,5.1390767,8.4789773,336,149.4,12.600000000000001,136.8,760.4361138339999,376.16472,30.3928,345.77191999999997,1885,720,37,683,54.06,41.28,0,41.28,99.4,72,0.4,71.6,224.5419419,163.416648,1.134077,162.28257100000002,298,396,598,6.360593414
Sr4Ge2O7F2Eu0.4,15.4,7,0.4,6.6,150,63,8,55,347.211403163,151.964,15.999,135.965,620,200,50,150,10.38,3.98,0,3.98,21,7,2,5,50.3055612,17.42282,5.670385,11.752435000000002,315.2,152,18,134,706.5154063260001,350.48,37.996806326,312.483193674,1644,800,74,726,39.86,24.08,0,24.08,72.8,42,0.8,41.2,171.01851080000003,95.326378,2.268154,93.05822400000001,298,240,609,6.361727836
Sr4Al14O25Ce0.16Tb0.12,43.279999999999994,25,0.12,24.88,182,65,8,57,429.64188850000005,158.92535,15.999,142.92635,745,200,60,140,7.12,3.44,0,3.44,15,6,2,4,36.7010896,13.618054,5.5386,8.079454000000002,551.0799999999999,200,7.8,192.2,1169.6861410000001,399.975,19.071042000000002,380.90395800000005,4100.6,1750,21,1729,112.5192,86,0,86,200.56,150,0.24,149.76,448.62140840000006,340.45135000000005,0.7036560000000001,339.747694,298,348,544,6.361727836
Sr4Al14O25Ce0.16Tb0.16,43.31999999999999,25,0.16,24.84,182,65,8,57,429.64188850000005,158.92535,15.999,142.92635,745,200,60,140,7.12,3.44,0,3.44,15,6,2,4,36.7010896,13.618054,5.5386,8.079454000000002,553.68,200,9.28,190.72,1176.043155,399.975,22.418560000000003,377.55644,4107.6,1750,28,1722,112.5192,86,0,86,200.64,150,0.32,149.68,448.8559604,340.45135000000005,0.886176,339.56517400000007,298,348,544,6.361727836
Sr7ZrP6O24Tb0.01Eu0.01,38.019999999999996,24,0.01,23.99,229,65,8,57,536.706111998,158.92535,15.999,142.92635,875,200,60,140,7.91,3.44,0,3.44,21,6,2,4,47.9676922,13.618054,5.670385,7.947669000000001,589.28,266,0.63,265.37,1277.4914654880001,613.34,1.51964,611.82036,3598.6,1440,1.75,1438.25,103.68,82.56,0,82.56,192.04000000000002,144,0.02,143.98,436.36672425,326.833296,0.05670385,326.77659215,298,374,544,6.361727836
Ca9NaZnP7O28Eu0.072Tb0.081,46.153000000000006,28,0.072,27.928,212,65,8,57,486.3098812779999,158.92535,15.999,142.92635,1015,185,60,125,9.209999999999999,3.44,0,3.44,30,12,1,11,56.2853559,13.618054,5.1390767,8.4789773,559.8009999999999,224,4.536,219.464,1137.674464616,447.97200000000004,10.941408,437.030592,4342.495,1680,13.319999999999999,1666.68,123.22999999999999,96.32,0,96.32,234.306,168,0.144,167.856,525.14722202,381.305512,0.40826771999999995,380.89724428,298,378,543,6.364044179
