Formula,Atomic Ratio_sum,Atomic Ratio_max,Atomic Ratio_min,Atomic Ratio_diff,Atomic Number_sum,Atomic Number_max,Atomic Number_min,Atomic Number_diff,Atomic Weight_sum,Atomic Weight_max,Atomic Weight_min,Atomic Weight_diff,Atomic Radius_sum,Atomic Radius_max,Atomic Radius_min,Atomic Radius_diff,EN pauling_sum,EN pauling_max,EN pauling_min,EN pauling_diff,Valence Electron_sum,Valence Electron_max,Valence Electron_min,Valence Electron_diff,Ionization Energy_sum,Ionization Energy_max,Ionization Energy_min,Ionization Energy_diff,ARW_Atomic Number_sum,ARW_Atomic Number_max,ARW_Atomic Number_min,ARW_Atomic Number_diff,ARW_Atomic Weight_sum,ARW_Atomic Weight_max,ARW_Atomic Weight_min,ARW_Atomic Weight_diff,ARW_Atomic Radius_sum,ARW_Atomic Radius_max,ARW_Atomic Radius_min,ARW_Atomic Radius_diff,ARW_EN pauling_sum,ARW_EN pauling_max,ARW_EN pauling_min,ARW_EN pauling_diff,ARW_Valence Electron_sum,ARW_Valence Electron_max,ARW_Valence Electron_min,ARW_Valence Electron_diff,ARW_Ionization Energy_sum,ARW_Ionization Energy_max,ARW_Ionization Energy_min,ARW_Ionization Energy_diff,Temperature (K),Excitation source (nm),CIE coordinate (Y)
Mg0.10Zn0.84MoO4Eu0.05Bi0.01,5.999999999999999,4,0.01,3.99,238,83,8,75,562.5784,208.9804,15.999,192.9814,835,185,60,125,10.46,3.44,0,3.44,33,12,2,10,50.706818999999996,13.618054,5.670385,7.947669000000001,104.38000000000001,42,0.8300000000000001,41.17,226.983704,95.95,2.089804,93.860196,524.25,240,1.6,238.4,17.456,13.76,0,13.76,40.43,24,0.05,23.95,70.57677107,54.472216,0.07285516,54.39936084,298,395,0.35
K2Gd0.4PWO8Tb0.5Eu0.1,13,8,0.1,7.9,308,74,8,66,738.0504119980001,183.84,15.999,167.841,1055,220,60,160,9.35,3.44,0,3.44,24,6,1,5,53.99341454,13.618054,4.34066354,9.27739046,255.4,74,6.300000000000001,67.7,578.5614369980001,183.84,15.1964,168.6436,1333,480,18.5,461.5,33.53,27.52,0,27.52,63,48,0.2,47.8,141.93533198,108.944432,0.5670385,108.37739350000001,298,394,0.35
Ba0.97MoO4Eu0.03,6,4,0.03,3.97,169,63,8,55,401.24,151.964,15.999,135.965,605,215,60,155,6.49,3.44,0,3.44,16,6,2,4,31.592533,13.618054,5.211664,8.406390000000002,130.20999999999998,54.32,1.89,52.43,297.71211,133.20719,4.55892,128.64827,599.0999999999999,240,5.55,234.45,16.7833,13.76,0,13.76,31.999999999999996,24,0.06,23.94,66.79007163,54.472216,0.17011154999999997,54.30210445,298,464,0.35
Ca3YNaP3O12FCe0.03Mn0.07,21.1,12,0.03,11.97,185,58,8,50,412.998818441,140.116,15.999,124.11700000000002,1075,185,50,135,15.43,3.98,0.93,3.05,33,7,1,6,71.9696699,17.42282,5.1390767,12.283743300000001,263.49,96,1.74,94.26,544.086441517,191.988,3.84566308,188.14233692,1985.35,720,5.55,714.45,57.122099999999996,41.28,0.033600000000000005,41.2464,104.55,72,0.06,71.94,242.68186756,163.416648,0.16615799999999997,163.25049,298,300,0.35
Ca3Gd7PSi5O26Ce0.05Mn0.07,42.12,26,0.05,25.95,204,64,8,56,467.439805998,157.25,15.999,141.251,955,185,60,125,12.400000000000002,3.44,1,2.44,28,7,2,5,57.491992200000006,13.618054,5.5386,8.079454000000002,805.65,448,1.7500000000000002,446.25,1819.2082250779997,1100.75,3.84566308,1096.90433692,4029.05,1560,9.25,1550.75,112.6945,89.44,0.05600000000000001,89.384,201.59,156,0.1,155.9,467.49985386000003,354.069404,0.27693,353.792474,298,286,0.35
Ca0.78SrAl2SiO7Eu0.22,12.000000000000002,7,0.22,6.78,156,63,8,55,350.72753850000004,151.964,15.999,135.965,860,200,60,140,8.9,3.44,0,3.44,19,6,2,4,45.2339128,13.618054,5.670385,7.947669000000001,163.45999999999998,56,13.86,42.14,346.353997,111.99300000000001,28.085,83.90800000000002,1161.1000000000001,420,40.7,379.3,30.93,24.08,0,24.08,56,42,0.44,41.56,127.160210756,95.326378,1.2474847,94.0788933,298,393,0.35
Li6Y0.15B3O9Eu0.85,19,9,0.15,8.85,118,63,3,60,274.61884,151.964,6.94,145.024,655,185,60,125,7.68,3.44,0,3.44,15,6,1,5,39.19543276099999,13.618054,5.391714761,8.226339239000001,164.39999999999998,72,5.85,66.15,360.566276,143.991,13.335875999999999,130.655124,1849.25,870,27,843,43.143,30.96,0,30.96,71.15,54,0.44999999999999996,53.55,185.559247816,122.562486,0.9325889999999999,121.62989700000001,298,393,0.35
Na0.09Sr0.82B2O4Eu0.09,7,4,0.09,3.91,125,63,5,58,289.38276928000005,151.964,10.81,141.154,710,200,60,140,7.359999999999999,3.44,0,3.44,14,6,1,5,38.4204019,13.618054,5.1390767,8.4789773,79.82000000000001,32,0.99,31.01,173.2102392352,71.8484,2.0690792352,69.7793207648,606.85,240,16.2,223.8,18.7027,13.76,0,13.76,31.91,24,0.09,23.91,76.710896657,54.472216,0.46251690300000003,54.009699097,298,394,0.35
Sr0.94B2O4Eu0.06,6.999999999999999,4,0.06,3.94,114,63,5,58,266.39300000000003,151.964,10.81,141.154,530,200,60,140,6.43,3.44,0,3.44,13,6,2,4,33.2813252,13.618054,5.670385,7.947669000000001,81.5,35.72,3.78,31.939999999999998,177.09664,82.3628,9.11784,73.24495999999999,609.1,240,11.1,228.9,18.733,13.76,0,13.76,32,24,0.12,23.88,76.761652268,54.472216,0.34022309999999995,54.1319929,298,394,0.35
Ca1.2SiO4Eu0.8,7,4,0.8,3.2,105,63,8,55,236.126,151.964,15.999,135.965,535,185,60,125,6.34,3.44,0,3.44,14,6,2,4,33.5532772,13.618054,5.670385,7.947669000000001,120.4,50.400000000000006,14,36.400000000000006,261.74580000000003,121.5712,28.085,93.4862,714,240,110,130,16.86,13.76,0,13.76,32,24,1.6,22.4,74.49599324,54.472216,4.536308,49.935908000000005,298,450,0.35
Ca2Tb7.96Si6O26Eu0.04,42,26,0.04,25.96,170,65,8,57,395.05135,158.92535,15.999,142.92635,710,185,60,125,6.34,3.44,0,3.44,16,6,2,4,39.417077199999994,13.618054,5.670385,7.947669000000001,851.92,517.4,2.52,514.88,1935.764346,1265.0457860000001,6.07856,1258.9672260000002,3980.4,1560,7.4,1552.6,102.84,89.44,0,89.44,200.00000000000003,156,0.08,155.92,462.10847580000006,354.069404,0.2268154,353.8425886,298,238,0.35
Sr0.95MgP2O7Ce0.04Dy0.01,10.999999999999998,7,0.01,6.99,197,66,8,58,461.513761998,162.5,15.999,146.501,870,200,60,140,10.229999999999999,3.44,0.95,2.49,19,6,2,4,48.923492200000005,13.618054,5.5386,8.079454000000002,137.07999999999998,56,0.66,55.34,288.714163996,111.99300000000001,1.625,110.36800000000001,969.15,420,1.75,418.25,30.729499999999998,24.08,0.0122,24.0678,56,42,0.02,41.98,129.63704334,95.326378,0.0593905,95.2669875,298,300,0.35
Li2SrSiO4Eu0.01Ce0.0025,8.0125,4,0.0025,3.9975,184,63,3,60,430.72400000000005,151.964,6.94,145.024,885,200,60,140,8.39,3.44,0,3.44,17,6,1,5,44.065303961,13.618054,5.391714761,8.226339239000001,90.77499999999999,38,0.145,37.855,195.45093000000003,87.62,0.35029000000000005,87.26971,842.3125,290,0.4625,289.5375,18.5728,13.76,0,13.76,32.025000000000006,24,0.005,23.995,79.17274607200001,54.472216,0.0138465,54.4583695,298,361,0.35
La2.9YSnNbO10.5Eu0.1,16.5,10.5,0.1,10.4,258,63,8,55,607.39068,151.964,15.999,135.965,910,195,60,135,9.32,3.44,0,3.44,23,6,2,4,45.185366,13.618054,5.5769,8.041154,385.59999999999997,165.29999999999998,6.300000000000001,158.99999999999997,886.5339730000002,402.825863,15.1964,387.62946300000004,1684,630,18.5,611.5,44.089999999999996,36.12,0,36.12,83.9,63,0.2,62.8,180.04964250000003,142.98956700000002,0.5670385,142.42252850000003,298,392,0.35
Ca3Y0.7Ga3B4O15Eu0.3,26,15,0.3,14.7,166,63,5,58,377.47983999999997,151.964,10.81,141.154,820,185,60,125,9.51,3.44,0,3.44,19,6,2,4,45.916174999999996,13.618054,5.670385,7.947669000000001,339.2,120,18.9,101.1,720.451288,239.985,43.24,196.745,2351.5,900,55.5,844.5,69.044,51.6,0,51.6,119.69999999999999,90,0.6,89.4,279.8534545,204.27081,1.7011154999999998,202.56969450000003,298,369,0.35
Mg0.6Y3.8Si3O13Ce0.2Mn0.4,20.999999999999996,13,0.2,12.8,156,58,8,50,352.348884,140.116,15.999,124.11700000000002,825,185,60,125,10.54,3.44,1.12,2.32,24,7,2,5,48.605850000000004,13.618054,5.5386,8.079454000000002,323,148.2,7.199999999999999,141,694.6656095999998,337.84219199999995,14.582999999999998,323.259192,1977,780,37,743,56.68599999999999,44.72,0.22400000000000003,44.496,105.8,78,0.4,77.6,233.7844072,177.034702,1.10772,175.926982,298,328,0.35
Rb2Bi0.99PO8MoEu0.01,13,8,0.01,7.99,248,83,8,75,589.3349619979999,208.9804,15.999,192.9814,885,235,60,175,10.51,3.44,0,3.44,25,6,1,5,48.33019900000001,13.618054,4.177128,9.440926000000001,277.8,82.17,0.63,81.54,634.261597998,206.890596,1.51964,205.37095599999998,1355.25,480,1.85,478.15,35.391000000000005,27.52,0,27.52,65.97,48,0.02,47.98,142.14716869,108.944432,0.05670385,108.88772815,400,393.5,0.35026
Ca2.87Mo0.2W0.8O6Eu0.13,10.000000000000002,6,0.13,5.87,207,74,8,66,487.8310000000001,183.84,15.999,167.841,705,185,60,125,8.3,3.44,0,3.44,22,6,2,4,40.3580542,13.618054,5.670385,7.947669000000001,181.19,59.2,8.19,51.010000000000005,397.03517999999997,147.072,19.19,127.882,1037.65,516.6,24.05,492.55,25.302,20.64,0,20.64,48,36,0.26,35.74,107.699939474,81.708324,0.73715005,80.97117395000001,298,465,0.3503
Y1.66WO6Eu0.34,9,6,0.34,5.66,184,74,8,66,440.70884,183.84,15.999,167.841,560,185,60,125,6.359999999999999,3.44,0,3.44,17,6,2,4,33.369729,13.618054,5.670385,7.947669000000001,208.16000000000003,74,21.42,52.58,479.08545439999995,183.84,51.66776,132.17224,856.6999999999999,360,62.900000000000006,297.1,24.3652,20.64,0,20.64,47.660000000000004,36,0.68,35.32,101.82093650000002,81.708324,1.9279309,79.7803931,298,275,0.3506
Ca18Li3P14O56Eu1,92,56,1,55,109,63,3,60,245.95476199799998,151.964,6.94,145.024,670,185,60,125,7.609999999999999,3.44,0,3.44,16,6,1,5,41.279994961,13.618054,5.391714761,8.226339239000001,1090,448,9,439,2223.764667972,895.9440000000001,20.82,875.124,8620,3360,185,3175,244.23999999999998,192.64,0,192.64,447,336,2,334,1041.306950883,762.611024,5.670385,756.940639,298,394,0.3507
Ca2.89Mo0.2W0.8O6Eu0.11,10,6,0.11,5.89,207,74,8,66,487.8310000000001,183.84,15.999,167.841,705,185,60,125,8.3,3.44,0,3.44,22,6,2,4,40.3580542,13.618054,5.670385,7.947669000000001,180.33,59.2,6.93,52.27,394.79746,147.072,16.71604,130.35596,1037.55,520.2,20.35,499.85,25.322000000000003,20.64,0,20.64,48,36,0.22,35.78,107.708794878,81.708324,0.62374235,81.08458165,298,465,0.3508
BaGd2Si3O10Eu0.1,16.1,10,0.1,9.9,205,64,8,56,490.625,157.25,15.999,141.251,750,215,60,155,7.43,3.44,0,3.44,16,6,2,4,38.801581999999996,13.618054,5.211664,8.406390000000002,312.3,128,6.300000000000001,121.7,711.2684,314.5,15.1964,299.3036,1523.5,600,18.5,581.5,43.39,34.4,0,34.4,78.2,60,0.2,59.8,178.7138835,136.18054,0.5670385,135.6135015,298,395,0.351
La3.98GeO8Eu0.006Er0.014,13,8,0.006,7.994,228,68,8,60,546.75747,167.259,15.999,151.26,740,195,60,135,7.79,3.44,0,3.44,17,6,2,4,38.872474000000004,13.618054,5.5769,8.041154,324.19,226.85999999999999,0.378,226.482,756.7191806000001,552.8437706000001,0.911784,551.9319866000001,1384.6599999999999,776.1,1.11,774.99,33.92536,27.52,0,27.52,63.98,48,0.012,47.988,139.15945911,108.944432,0.03402231,108.91040969000001,298,280,0.351
Ba2Y1.86Si4O13Bi0.03Eu0.04,20.93,13,0.03,12.97,263,83,8,75,631.26124,208.9804,15.999,192.9814,910,215,60,155,9.35,3.44,0,3.44,22,6,2,4,46.154562,13.618054,5.211664,8.406390000000002,349.55,112,2.4899999999999998,109.51,772.6938344,274.654,6.07856,268.57544,1997,780,4.8,775.2,56.4262,44.72,0,44.72,103.81,78,0.08,77.92,232.07424648,177.034702,0.21856548,176.81613652000001,298,342,0.351
Ba2Y1.62Si4O13Bi0.03Eu0.16,20.810000000000002,13,0.03,12.97,263,83,8,75,631.26124,208.9804,15.999,192.9814,910,215,60,155,9.35,3.44,0,3.44,22,6,2,4,46.154562,13.618054,5.211664,8.406390000000002,347.75,112,2.4899999999999998,109.51,769.5921128,274.654,6.269412,268.384588,1975.9999999999998,780,4.8,775.2,56.1334,44.72,0,44.72,103.33,78,0.15,77.85,231.26255028,177.034702,0.21856548,176.81613652000001,298,342,0.351
Y1.99O2SEu0.01,5,2,0.01,1.99,126,63,8,55,288.92884,151.964,15.999,135.965,525,185,60,125,7.24,3.44,0,3.44,17,6,2,4,35.865708999999995,13.618054,5.670385,7.947669000000001,110.24,77.61,0.63,76.98,242.5002616,176.92262159999999,1.51964,175.40298159999998,580.0500000000001,358.2,1.85,356.34999999999997,11.8878,6.88,0,6.88,23.99,12,0.02,11.98,50.02516925,27.236108,0.05670385,27.17940415,298,394,0.351
Y2O2SEu0.05,5.05,2,0.05,1.95,126,63,8,55,288.92884,151.964,15.999,135.965,525,185,60,125,7.24,3.44,0,3.44,17,6,2,4,35.865708999999995,13.618054,5.670385,7.947669000000001,113.15,78,3.1500000000000004,74.85,249.46787999999998,177.81168,7.5982,170.21348,589.25,360,9.25,350.75,11.9,6.88,0,6.88,24.1,12,0.1,11.9,50.31415725,27.236108,0.28351925,26.95258875,298,254,0.351
Y1.95O2SEu0.05,5,2,0.05,1.95,126,63,8,55,288.92884,151.964,15.999,135.965,525,185,60,125,7.24,3.44,0,3.44,17,6,2,4,35.865708999999995,13.618054,5.670385,7.947669000000001,111.2,76.05,3.1500000000000004,72.89999999999999,245.02258799999998,173.366388,7.5982,165.768188,580.25,351,9.25,341.75,11.839,6.88,0,6.88,23.950000000000003,12,0.1,11.9,50.00329425,27.236108,0.28351925,26.95258875,298,395,0.351
K1.02Sr3.98B3O9Dy0.005,17.005,9,0.005,8.995,136,66,5,61,316.02729999999997,162.5,10.81,151.69,740,220,60,160,8.47,3.44,0.82,2.62,14,6,1,5,37.890653740000005,13.618054,4.34066354,9.27739046,257.95,151.24,0.33,150.91,565.841366,348.7276,0.8125,347.9151,1816.275,796,0.875,795.125,41.703500000000005,30.96,0.0061,30.9539,71.99000000000001,54,0.01,53.99,174.5792865168,122.562486,0.02969525,122.53279075,298,389,0.351
K1.08Sr3.92B3O9Dy0.005Eu0.015,17.02,9,0.005,8.995,199,66,5,61,467.99129999999997,162.5,10.81,151.69,925,220,60,160,8.47,3.44,0,3.44,16,6,1,5,43.56103874,13.618054,4.34066354,9.27739046,257.755,148.96,0.33,148.63,565.209524,343.4704,0.8125,342.6579,1820.25,784,0.875,783.125,41.6957,30.96,0,30.96,71.96000000000001,54,0.01,53.99,174.5830900722,122.562486,0.02969525,122.53279075,298,389,0.351
Ca0.82SrAl2SiO7Eu0.18,12,7,0.18,6.82,156,63,8,55,350.72753850000004,151.964,15.999,135.965,860,200,60,140,8.9,3.44,0,3.44,19,6,2,4,45.2339128,13.618054,5.670385,7.947669000000001,161.74,56,11.34,44.66,341.878557,111.99300000000001,27.35352,84.63948,1160.8999999999999,420,33.3,386.7,30.97,24.08,0,24.08,56,42,0.36,41.64,127.177921564,95.326378,1.0206692999999998,94.30570870000001,298,393,0.351
Na3Bi0.6P2O8Eu0.3Sm0.1,14,8,0.1,7.9,242,83,8,75,581.266931278,208.9804,15.999,192.9814,870,185,60,125,9.629999999999999,3.44,0,3.44,21,6,1,5,47.84342770000001,13.618054,5.1390767,8.4789773,201.9,64,6.2,57.8,444.92227183600005,127.992,15.036000000000001,112.956,1390,540,18.5,521.5,35.946999999999996,27.52,0,27.52,64.8,48,0.2,47.8,151.97183019999997,108.944432,0.564371,108.38006100000001,298,396,0.351
Na3Bi0.86P2O8Eu0.1Dy0.04,13.999999999999998,8,0.04,7.96,246,83,8,75,593.406931278,208.9804,15.999,192.9814,860,185,60,125,9.68,3.44,0,3.44,21,6,1,5,48.13876770000001,13.618054,5.1390767,8.4789773,207.32,71.38,2.64,68.74,460.32837583599996,179.723144,6.5,173.223144,1383.1,540,7,533,36.3728,27.52,0,27.52,65.58,48,0.08,47.92,152.40517836,108.944432,0.237562,108.70687000000001,298,392,0.351
Na1.89Ca0.89SiO4Eu0.11,7.89,4,0.11,3.89,116,63,8,55,259.11576928,151.964,15.999,135.965,715,185,60,125,7.27,3.44,0,3.44,15,6,1,5,38.6923539,13.618054,5.1390767,8.4789773,91.52000000000001,32,6.93,25.07,187.9171239392,63.996,16.71604,47.27996,870.75,340.2,20.35,319.84999999999997,18.3077,13.76,0,13.76,31.89,24,0.22,23.78,78.401204441,54.472216,0.62374235,53.84847365,298,393,0.351
KNaCa2P2O8Eu0.008Mn0.25,14.258,8,0.008,7.992,161,63,8,55,356.040875278,151.964,15.999,135.965,1065,220,60,160,9.93,3.44,0,3.44,24,7,1,6,52.80203844,13.618054,4.34066354,9.27739046,170.754,64,0.504,63.496,347.133816276,127.992,1.215712,126.77628800000001,1476.48,480,1.48,478.52,36.0375,27.52,0,27.52,65.766,48,0.016,47.984,153.52772222,108.944432,0.04536308,108.89906892,298,365,0.351
Ca2.85Mo0.2W0.8O6Eu0.15,10.000000000000002,6,0.15,5.85,207,74,8,66,487.8310000000001,183.84,15.999,167.841,705,185,60,125,8.3,3.44,0,3.44,22,6,2,4,40.3580542,13.618054,5.670385,7.947669000000001,182.05,59.2,8.4,50.800000000000004,399.2729,147.072,19.19,127.882,1037.75,513,27.75,485.25,25.282,20.64,0,20.64,48,36,0.3,35.7,107.69108407,81.708324,0.8505577499999999,80.85776625000001,298,365,0.351
Ca0.775TiO3Eu0.15,4.925000000000001,3,0.15,2.85,113,63,8,55,255.908,151.964,15.999,135.965,565,185,60,125,5.98,3.44,0,3.44,14,6,2,4,32.229714200000004,13.618054,5.670385,7.947669000000001,70.95,24,9.45,14.55,149.71904999999998,47.997,22.7946,25.2024,487.25,180,27.75,152.25,12.635,10.32,0,10.32,23.85,18,0.3,17.7,53.27053503,40.854162,0.8505577499999999,40.00360425,298,397,0.351
Ca0.7TiO3Eu0.2,4.9,3,0.2,2.8,113,63,8,55,255.908,151.964,15.999,135.965,565,185,60,125,5.98,3.44,0,3.44,14,6,2,4,32.229714200000004,13.618054,5.670385,7.947669000000001,72.6,24,12.600000000000001,11.399999999999999,154.3114,47.997,28.0546,19.9424,483,180,37,143,12.56,10.32,0,10.32,23.799999999999997,18,0.4,17.6,53.09556764,40.854162,1.134077,39.720085000000005,298,397,0.351
Ca0.8TiO3Eu0.1Li0.1,4.999999999999999,3,0.1,2.9,116,63,3,60,262.848,151.964,6.94,145.024,710,185,60,125,6.960000000000001,3.44,0,3.44,15,6,1,5,37.62142896100001,13.618054,5.391714761,8.226339239000001,68.6,24,0.30000000000000004,23.7,143.8168,47.997,0.6940000000000001,47.303,497,180,14.5,165.5,12.758000000000001,10.32,0,10.32,23.900000000000002,18,0.1,17.9,53.6790161361,40.854162,0.5391714761,40.3149905239,298,397,0.351
Sr3NaYP3O12FEu0.03Mn0.12,21.150000000000002,12,0.03,11.97,208,63,8,55,472.388818441,151.964,15.999,135.965,1095,200,50,150,14.26,3.98,0,3.98,33,7,1,6,71.6831669,17.42282,5.1390767,12.283743300000001,318.89,114,1.89,112.11,689.8147837170001,262.86,4.55892,258.30108,2052.35,720,5.55,714.45,57.016,41.28,0,41.28,104.9,72,0.06,71.94,241.80265801000002,163.416648,0.17011154999999997,163.24653645,298,365,0.351
KLa0.97Mo2O8Eu0.03,11.999999999999998,8,0.03,7.97,189,63,8,55,441.91677000000004,151.964,15.999,135.965,805,220,60,160,7.52,3.44,0,3.44,18,6,1,5,36.29843254,13.618054,4.34066354,9.27739046,224.17999999999998,84,1.89,82.11,498.2875259,191.9,4.55892,187.34108,1184.7,480,5.55,474.45,33.727000000000004,27.52,0,27.52,63.97,48,0.06,47.94,133.04966009,108.944432,0.17011154999999997,108.77432045,298,465,0.351
KLa0.77Mo2O8Eu0.23,12,8,0.23,7.77,189,63,8,55,441.91677000000004,151.964,15.999,135.965,805,220,60,160,7.52,3.44,0,3.44,18,6,1,5,36.29843254,13.618054,4.34066354,9.27739046,225.38,84,14.49,69.51,500.8992319000001,191.9,34.95172,156.94828,1182.7,480,42.550000000000004,437.45,33.507,27.52,0,27.52,63.77,48,0.46,47.54,133.06835709,108.944432,1.30418855,107.64024345,298,465,0.351
NaBa4Al2B8O18Cl3Ce0.09Tb0.03,36.120000000000005,18,0.03,17.97,233,65,5,60,548.5986577799999,158.92535,10.81,148.11535,1125,215,60,155,13.190000000000001,3.44,0,3.44,26,7,1,6,62.6226121,13.618054,5.1390767,8.4789773,503.17,224,1.95,222.05,1124.4510467799998,549.308,4.7677605000000005,544.5402395,3371.9,1080,5.25,1074.75,95.53080000000001,61.92,0,61.92,168.24,108,0.06,107.94,389.04367149999996,245.124972,0.17591400000000001,244.949058,298,323,0.3511
Ca2.87Mo0.2W0.8O6Eu0.13,10.000000000000002,6,0.13,5.87,207,74,8,66,487.8310000000001,183.84,15.999,167.841,705,185,60,125,8.3,3.44,0,3.44,22,6,2,4,40.3580542,13.618054,5.670385,7.947669000000001,181.19,59.2,8.19,51.010000000000005,397.03517999999997,147.072,19.19,127.882,1037.65,516.6,24.05,492.55,25.302,20.64,0,20.64,48,36,0.26,35.74,107.699939474,81.708324,0.73715005,80.97117395000001,298,365,0.3511
Rb2Bi0.99PO8MoEu0.01,13,8,0.01,7.99,248,83,8,75,589.3349619979999,208.9804,15.999,192.9814,885,235,60,175,10.51,3.44,0,3.44,25,6,1,5,48.33019900000001,13.618054,4.177128,9.440926000000001,277.8,82.17,0.63,81.54,634.261597998,206.890596,1.51964,205.37095599999998,1355.25,480,1.85,478.15,35.391000000000005,27.52,0,27.52,65.97,48,0.02,47.98,142.14716869,108.944432,0.05670385,108.88772815,298,393.5,0.3512
Y1.7WO6Eu0.3,9,6,0.3,5.7,184,74,8,66,440.70884,183.84,15.999,167.841,560,185,60,125,6.359999999999999,3.44,0,3.44,17,6,2,4,33.369729,13.618054,5.670385,7.947669000000001,207.20000000000002,74,18.9,55.1,476.563128,183.84,45.5892,138.2508,856.5,360,55.5,304.5,24.414,20.64,0,20.64,47.7,36,0.6,35.4,101.8428115,81.708324,1.7011154999999998,80.0072085,298,275,0.3512
BaLa0.95MgSb0.7Nb0.3O6Eu0.05,10,6,0.05,5.95,288,63,8,55,683.1668400000001,151.964,15.999,135.965,1095,215,60,155,10.389999999999999,3.44,0,3.44,25,6,2,4,53.09047700000001,13.618054,5.211664,8.406390000000002,221.3,56,3.1500000000000004,52.85,510.2883075,137.327,7.5982,129.7288,1064.5,360,9.25,350.75,25.8,20.64,0,20.64,47.95,36,0.1,35.9,108.20132455,81.708324,0.28351925,81.42480475,298,465,0.3512
Rb2Bi0.9PO8MoEu0.1,13,8,0.1,7.9,248,83,8,75,589.3349619979999,208.9804,15.999,192.9814,885,235,60,175,10.51,3.44,0,3.44,25,6,1,5,48.33019900000001,13.618054,4.177128,9.440926000000001,276,74.7,6.300000000000001,68.4,629.130121998,188.08236,15.1964,172.88595999999998,1357.5,480,18.5,461.5,35.22,27.52,0,27.52,65.7,48,0.2,47.8,142.00180690000002,108.944432,0.5670385,108.37739350000001,298,393.5,0.35121
Rb2PO8MoEu1,13,8,1,7,165,63,8,55,380.354561998,151.964,15.999,135.965,725,235,60,175,8.61,3.44,0,3.44,20,6,1,5,41.044683000000006,13.618054,4.177128,9.440926000000001,258,74,15,59,577.8153619980001,170.9356,30.973761998,139.96183800199998,1380,480,100,380,33.510000000000005,27.52,0,27.52,63,48,2,46,140.548189,108.944432,5.670385,103.27404700000001,450,393.5,0.35129
Y1.82WO6Eu0.18,9,6,0.18,5.82,184,74,8,66,440.70884,183.84,15.999,167.841,560,185,60,125,6.359999999999999,3.44,0,3.44,17,6,2,4,33.369729,13.618054,5.670385,7.947669000000001,204.32000000000002,74,11.34,62.66,468.9961488,183.84,27.35352,156.48648,855.9,360,33.3,326.7,24.5604,20.64,0,20.64,47.82,36,0.36,35.64,101.90843650000001,81.708324,1.0206692999999998,80.68765470000001,298,275,0.3515
Y1.62WO6Eu0.38,9.000000000000002,6,0.38,5.62,184,74,8,66,440.70884,183.84,15.999,167.841,560,185,60,125,6.359999999999999,3.44,0,3.44,17,6,2,4,33.369729,13.618054,5.670385,7.947669000000001,209.12,74,23.94,50.06,481.6077808,183.84,57.74632,126.09368,856.9,360,70.3,289.7,24.3164,20.64,0,20.64,47.62,36,0.76,35.24,101.79906150000001,81.708324,2.1547463,79.5535777,298,275,0.3516
Ca2.89Mo0.2W0.8O6Eu0.11,10,6,0.11,5.89,207,74,8,66,487.8310000000001,183.84,15.999,167.841,705,185,60,125,8.3,3.44,0,3.44,22,6,2,4,40.3580542,13.618054,5.670385,7.947669000000001,180.33,59.2,6.93,52.27,394.79746,147.072,16.71604,130.35596,1037.55,520.2,20.35,499.85,25.322000000000003,20.64,0,20.64,48,36,0.22,35.78,107.708794878,81.708324,0.62374235,81.08458165,298,365,0.3517
Rb2Bi0.99PO8MoEu0.01,13,8,0.01,7.99,248,83,8,75,589.3349619979999,208.9804,15.999,192.9814,885,235,60,175,10.51,3.44,0,3.44,25,6,1,5,48.33019900000001,13.618054,4.177128,9.440926000000001,277.8,82.17,0.63,81.54,634.261597998,206.890596,1.51964,205.37095599999998,1355.25,480,1.85,478.15,35.391000000000005,27.52,0,27.52,65.97,48,0.02,47.98,142.14716869,108.944432,0.05670385,108.88772815,450,393.5,0.35172
Y1.86WO6Eu0.14,9,6,0.14,5.86,184,74,8,66,440.70884,183.84,15.999,167.841,560,185,60,125,6.359999999999999,3.44,0,3.44,17,6,2,4,33.369729,13.618054,5.670385,7.947669000000001,203.36,74,8.82,65.18,466.4738224000001,183.84,21.27496,162.56504,855.6999999999999,360,25.900000000000002,334.1,24.6092,20.64,0,20.64,47.86,36,0.28,35.72,101.9303115,81.708324,0.7938539,80.9144701,298,275,0.3518
Ca2Y0.99SbO6Eu0.01,10,6,0.01,5.99,181,63,8,55,418.70684,151.964,15.999,135.965,750,185,60,125,7.709999999999999,3.44,0,3.44,18,6,2,4,40.227243200000004,13.618054,5.670385,7.947669000000001,178.24,51,0.63,50.37,387.4464216,121.76,1.51964,120.24036000000001,1045.05,360,1.85,358.15,25.8978,20.64,0,20.64,47.99,36,0.02,35.98,108.75481465,81.708324,0.05670385,81.65162015,298,400,0.3519
Rb2Bi0.5PO8MoEu0.5,13,8,0.5,7.5,248,83,8,75,589.3349619979999,208.9804,15.999,192.9814,885,235,60,175,10.51,3.44,0,3.44,25,6,1,5,48.33019900000001,13.618054,4.177128,9.440926000000001,268,74,15,59,606.323561998,170.9356,30.973761998,139.96183800199998,1367.5,480,80,400,34.459999999999994,27.52,0,27.52,64.5,48,1,47,141.35575450000002,108.944432,2.8351925,106.1092395,300,393.5,0.35193
