Formula,Atomic Ratio_sum,Atomic Ratio_max,Atomic Ratio_min,Atomic Ratio_diff,Atomic Number_sum,Atomic Number_max,Atomic Number_min,Atomic Number_diff,Atomic Weight_sum,Atomic Weight_max,Atomic Weight_min,Atomic Weight_diff,Atomic Radius_sum,Atomic Radius_max,Atomic Radius_min,Atomic Radius_diff,EN pauling_sum,EN pauling_max,EN pauling_min,EN pauling_diff,Valence Electron_sum,Valence Electron_max,Valence Electron_min,Valence Electron_diff,Ionization Energy_sum,Ionization Energy_max,Ionization Energy_min,Ionization Energy_diff,ARW_Atomic Number_sum,ARW_Atomic Number_max,ARW_Atomic Number_min,ARW_Atomic Number_diff,ARW_Atomic Weight_sum,ARW_Atomic Weight_max,ARW_Atomic Weight_min,ARW_Atomic Weight_diff,ARW_Atomic Radius_sum,ARW_Atomic Radius_max,ARW_Atomic Radius_min,ARW_Atomic Radius_diff,ARW_EN pauling_sum,ARW_EN pauling_max,ARW_EN pauling_min,ARW_EN pauling_diff,ARW_Valence Electron_sum,ARW_Valence Electron_max,ARW_Valence Electron_min,ARW_Valence Electron_diff,ARW_Ionization Energy_sum,ARW_Ionization Energy_max,ARW_Ionization Energy_min,ARW_Ionization Energy_diff,Temperature (K),Excitation source (nm),IQE
La2.97BrSi2S8Ce0.03,14,8,0.03,7.97,180,58,14,44,419.07047,140.116,28.085,112.031,705,195,100,95,9.66,2.96,1.1,1.8599999999999999,22,7,2,5,41.441003,11.81381,5.5386,6.27521,362.03000000000003,169.29000000000002,1.74,167.55,809.3067259000001,412.5492459000001,4.20348,408.34576590000006,1719.7,800,5.55,794.45,30.7006,20.64,0.033600000000000005,20.6064,71.97,48,0.06,47.94,127.72680700000001,82.88008,0.16615799999999997,82.71392200000001,298,375,34.65
Na3Bi0.85P2O8Eu0.1Tb0.05,14,8,0.05,7.95,245,83,8,75,589.832281278,208.9804,15.999,192.9814,860,185,60,125,8.459999999999999,3.44,0,3.44,21,6,1,5,48.063517700000006,13.618054,5.1390767,8.4789773,207.10000000000002,70.55,3.25,67.3,459.684839336,177.63334,7.946267500000001,169.6870725,1383.25,540,8.75,531.25,36.305,27.52,0,27.52,65.55,48,0.1,47.9,152.38795120000003,108.944432,0.29319,108.65124200000001,298,379,34.82
Na3Bi0.85P2O8Eu0.05Tb0.1,14,8,0.05,7.95,245,83,8,75,589.832281278,208.9804,15.999,192.9814,860,185,60,125,8.459999999999999,3.44,0,3.44,21,6,1,5,48.063517700000006,13.618054,5.1390767,8.4789773,207.20000000000002,70.55,3.1500000000000004,67.39999999999999,460.03290683600005,177.63334,7.5982,170.03514,1382.75,540,9.25,530.75,36.305,27.52,0,27.52,65.55,48,0.1,47.9,152.39762195000003,108.944432,0.28351925,108.66091275000001,298,396,34.86
Sr2.99Al2O5Cl2Eu0.01,12,5,0.01,4.99,139,63,8,55,318.0145385,151.964,15.999,135.965,670,200,60,140,9.16,3.44,0,3.44,20,7,2,5,43.9367046,13.618054,5.670385,7.947669000000001,214.25,113.62,0.63,112.99000000000001,468.36151700000005,261.98380000000003,1.51964,260.46416000000005,1349.85,598,1.85,596.15,29.5805,17.2,0,17.2,56.00000000000001,30,0.02,29.98,123.08142357800001,68.09027,0.05670385,68.03356615,298,393,35
Sr1.9ZnWO6Eu0.05Li0.05,10.000000000000002,6,0.05,5.95,216,74,3,71,511.74300000000005,183.84,6.94,176.9,860,200,60,140,8.72,3.44,0,3.44,29,12,1,11,47.633249961000004,13.618054,5.391714761,8.226339239000001,227.5,74,0.15000000000000002,73.85,519.6372,183.84,0.34700000000000003,183.493,1026.5,380,7.25,372.75,25.844,20.64,0,20.64,57.949999999999996,36,0.05,35.95,110.33990566805,81.708324,0.26958573805,81.43873826195001,298,367,35
Y2O2SEu0.05,5.05,2,0.05,1.95,126,63,8,55,288.92884,151.964,15.999,135.965,525,185,60,125,7.24,3.44,0,3.44,17,6,2,4,35.865708999999995,13.618054,5.670385,7.947669000000001,113.15,78,3.1500000000000004,74.85,249.46787999999998,177.81168,7.5982,170.21348,589.25,360,9.25,350.75,11.9,6.88,0,6.88,24.1,12,0.1,11.9,50.31415725,27.236108,0.28351925,26.95258875,298,317,35
Mg2Y8Si6O26Ce0.003Mn0.05,42.053,26,0.003,25.997,156,58,8,50,352.348884,140.116,15.999,124.11700000000002,825,185,60,125,10.54,3.44,1.12,2.32,24,7,2,5,48.605850000000004,13.618054,5.5386,8.079454000000002,629.424,312,0.17400000000000002,311.826,1347.5079702,711.24672,0.42034800000000005,710.826372,3967.555,1560,0.555,1559.445,113.30086,89.44,0.0033600000000000006,89.43664,208.356,156,0.006,155.994,468.39836870000005,354.069404,0.0166158,354.0527882,298,324,35
Ca8.71CeP7O28Eu0.04Mn0.25,45,28,0.04,27.96,189,63,8,55,434.068805998,151.964,15.999,135.965,850,185,60,125,9.3,3.44,0,3.44,24,7,2,5,48.8608982,13.618054,5.5386,8.079454000000002,569.97,224,2.52,221.48,1173.7967849860001,447.97200000000004,6.07856,441.89344000000006,4175.2,1680,7.4,1672.6,121.86749999999999,96.32,0,96.32,224.25000000000003,168,0.08,167.92,515.581815692,381.305512,0.2268154,381.0786966,298,320,35
Ca8.61CeP7O28Eu0.04Mn0.35,45,28,0.04,27.96,189,63,8,55,434.068805998,151.964,15.999,135.965,850,185,60,125,9.3,3.44,0,3.44,24,7,2,5,48.8608982,13.618054,5.5386,8.079454000000002,570.47,224,2.52,221.48,1175.2827893859999,447.97200000000004,6.07856,441.89344000000006,4171.2,1680,7.4,1672.6,121.9225,96.32,0,96.32,224.75,168,0.08,167.92,515.713901972,381.305512,0.2268154,381.0786966,298,320,35
Ca2La0.94Zr2Ga3O12Ce0.06,19.999999999999996,12,0.06,11.94,214,58,8,50,496.04547,140.116,15.999,124.11700000000002,905,195,60,135,9.8,3.44,1,2.44,20,6,2,4,43.479911,13.618054,5.5386,8.079454000000002,366.06,96,3.48,92.52,802.7391018000001,209.16899999999998,8.40696,200.76203999999998,1974.3999999999999,720,11.1,708.9,52.471199999999996,41.28,0.06720000000000001,41.2128,95.94,72,0.12,71.88,212.4832658,163.416648,0.33231599999999994,163.08433200000002,298,430,35.2
Ca5P3O12ClEu0.02Tb0.02,21.04,12,0.02,11.98,188,65,8,57,433.39011199799995,158.92535,15.999,142.92635,800,185,60,125,9.79,3.44,0,3.44,24,7,2,5,54.719710199999994,13.618054,5.670385,7.947669000000001,260.56,100,1.26,98.74,526.967072994,200.39000000000001,3.03928,197.35072000000002,2027.2,900,3.5,896.5,56.010000000000005,41.28,0,41.28,104.08000000000001,72,0.04,71.96,238.64079570000004,163.416648,0.1134077,163.3032403,298,400,35.2
Ba3In3.88P6O24Eu0.03,36.91,24,0.03,23.97,191,63,8,55,451.081761998,151.964,15.999,135.965,715,215,60,155,8.299999999999999,3.44,0,3.44,18,6,2,4,40.773144200000004,13.618054,5.211664,8.406390000000002,642.01,192,1.89,190.11,1431.852331988,445.49384,4.55892,440.93492,3291.9500000000003,1440,5.55,1434.45,105.2764,82.56,0,82.56,191.7,144,0.06,143.94,428.00957372600004,326.833296,0.17011154999999997,326.66318445,298,232,35.4
Ca0.96ZnOSEu0.04,4,1,0.04,0.96,137,63,8,55,305.481,151.964,15.999,135.965,660,185,60,125,8.67,3.44,0,3.44,28,12,2,10,45.15580320000001,13.618054,5.670385,7.947669000000001,75.72,30,2.52,27.48,157.99244000000002,65.38,6.07856,59.30143999999999,475.19999999999993,172.79999999999998,7.4,165.39999999999998,8.629999999999999,3.44,0,3.44,26,12,0.08,11.92,39.467707392,13.618054,0.2268154,13.391238600000001,298,460,35.5
Na3Bi0.8P2O8Eu0.1Tb0.1,14,8,0.1,7.9,245,83,8,75,589.832281278,208.9804,15.999,192.9814,860,185,60,125,8.459999999999999,3.44,0,3.44,21,6,1,5,48.063517700000006,13.618054,5.1390767,8.4789773,206.20000000000002,66.4,6.300000000000001,60.10000000000001,457.182086836,167.18432,15.1964,151.98792,1384,540,17.5,522.5,36.21,27.52,0,27.52,65.4,48,0.2,47.8,152.31686539999998,108.944432,0.5670385,108.37739350000001,298,379,35.51
Na3Bi1.95P3O12Eu0.05,20,12,0.05,11.95,180,83,8,75,430.906931278,208.9804,15.999,192.9814,685,185,60,125,8.459999999999999,3.44,0,3.44,19,6,1,5,42.19971770000001,13.618054,5.1390767,8.4789773,339,161.85,3.1500000000000004,158.7,768.988573834,407.51178,7.5982,399.91357999999997,1881.25,720,9.25,710.75,54.345,41.28,0,41.28,99.85,72,0.1,71.9,224.78421155000004,163.416648,0.28351925,163.13312875,298,396,35.59
CaMg2Al16O27Mn0.08,46.08,27,0.08,26.92,78,25,8,17,162.3015825,54.938044,15.999,38.939043999999996,655,180,60,120,8.91,3.44,1,2.44,20,7,2,5,40.7972306,13.618054,5.9857684,7.6322856,470,216,2,214,956.76065952,431.973,4.39504352,427.57795648,4111.2,2000,11.200000000000001,1988.8,122.38399999999999,92.88,0.12400000000000001,92.756,216.56,162,0.56,161.44,485.46009904,367.687458,0.59472144,367.09273656,298,468,35.6
Na3Bi0.9P3O12Eu0.1,19,12,0.1,11.9,180,83,8,75,430.906931278,208.9804,15.999,192.9814,685,185,60,125,8.459999999999999,3.44,0,3.44,19,6,1,5,42.19971770000001,13.618054,5.1390767,8.4789773,255,96,6.300000000000001,89.7,557.1573538340001,191.988,15.1964,176.7916,1722.5,720,18.5,701.5,52.35,41.28,0,41.28,94.7,72,0.2,71.8,217.41793900000002,163.416648,0.5670385,162.8496095,298,396,35.62
CdY3.2MoO16Eu0.2,21.4,16,0.2,15.8,200,63,8,55,465.23284,151.964,15.999,135.965,725,185,60,125,8.51,3.44,0,3.44,29,12,2,10,41.591950999999995,13.618054,5.670385,7.947669000000001,355.40000000000003,128,12.600000000000001,115.4,779.2394879999999,284.498688,30.3928,254.10588800000002,1873,960,37,923,62.794,55.04,0,55.04,124,96,0.4,95.6,255.004425,217.888864,1.134077,216.75478700000002,298,395,35.7
KCaYP2O8Eu0.01,13.01,8,0.01,7.99,164,63,8,55,367.01890199799993,151.964,15.999,135.965,925,220,60,160,8.67,3.44,0,3.44,19,6,1,5,46.44620374,13.618054,4.34066354,9.27739046,172.63,64,0.63,63.37,359.54130399599995,127.992,1.51964,126.47236000000001,1261.85,480,1.85,478.15,34.94,27.52,0,27.52,64.02,48,0.02,47.98,146.64558659,108.944432,0.05670385,108.88772815,298,380,35.8
Sr1.9ZnMoO6Eu0.05Li0.05,10.000000000000002,6,0.05,5.95,184,63,3,60,423.853,151.964,6.94,145.024,870,200,60,140,9.18,3.44,0,3.44,29,12,1,11,46.861649961,13.618054,5.391714761,8.226339239000001,195.5,72.2,0.15000000000000002,72.05,431.7472,166.478,0.34700000000000003,166.131,1036.5,380,7.25,372.75,26.304000000000002,20.64,0,20.64,57.949999999999996,36,0.05,35.95,109.56830566805,81.708324,0.26958573805,81.43873826195001,298,367,36
Ba2Gd4.2B5O17Eu0.8,29,17,0.8,16.2,196,64,5,59,473.35,157.25,10.81,146.44,725,215,60,155,7.57,3.44,0,3.44,15,6,2,4,38.947918,13.618054,5.211664,8.406390000000002,592.1999999999999,268.8,25,243.8,1382.7082,660.45,54.050000000000004,606.4000000000001,2779,1020,148,872,75.5,58.48,0,58.48,131,102,1.6,100.4,313.7857922,231.506918,4.536308,226.97061000000002,298,396,36
Mg2Y8Si6O26Ce0.01Mn0.2,42.21,26,0.01,25.99,156,58,8,50,352.348884,140.116,15.999,124.11700000000002,825,185,60,125,10.54,3.44,1.12,2.32,24,7,2,5,48.605850000000004,13.618054,5.5386,8.079454000000002,633.58,312,0.58,311.42,1356.7294888,711.24672,1.4011600000000002,709.84556,3989.85,1560,1.85,1558.15,113.5412,89.44,0.011200000000000002,89.4288,209.42000000000002,156,0.02,155.98,469.5522416,354.069404,0.055386,354.014018,298,292,36
LiCa2.97ZnV3O12Sm0.01,19.98,12,0.01,11.99,146,62,3,59,329.69849999999997,150.36,6.94,143.42000000000002,840,185,60,125,9.87,3.44,0.98,2.46,28,12,1,11,46.907019961,13.618054,5.391714761,8.226339239000001,258.02,96,0.62,95.38,537.66776,191.988,1.5036000000000003,190.4844,1941.4499999999998,720,1.85,718.15,51.781699999999994,41.28,0.0117,41.2683,105.96,72,0.02,71.98,216.653630805,163.416648,0.0564371,163.3602109,298,343,36.1
Ca2La0.85Hf2Al3O12Ce0.15,20,12,0.15,11.85,228,72,8,64,540.5700085000001,178.49,15.999,162.491,900,195,60,135,9.57,3.44,1,2.44,20,6,2,4,43.6575476,13.618054,5.5386,8.079454000000002,376.15,144,8.7,135.3,849.155665,356.98,21.017400000000002,335.9626,1958.5,720,27.75,692.25,51.813,41.28,0.168,41.112,95.85,72,0.3,71.7,212.82155860000003,163.416648,0.8307899999999999,162.585858,298,408,36.1
Na3Bi0.7P2O8Eu0.1Dy0.2,13.999999999999998,8,0.1,7.9,246,83,8,75,593.406931278,208.9804,15.999,192.9814,860,185,60,125,9.68,3.44,0,3.44,21,6,1,5,48.13876770000001,13.618054,5.1390767,8.4789773,204.6,64,6.300000000000001,57.7,452.891511836,146.28628,15.1964,131.08988,1385.5,540,18.5,521.5,36.263999999999996,27.52,0,27.52,65.10000000000001,48,0.2,47.8,152.1897438,108.944432,0.5670385,108.37739350000001,298,392,36.14
Na3Bi0.6P2O8Eu0.1Tb0.3,14,8,0.1,7.9,245,83,8,75,589.832281278,208.9804,15.999,192.9814,860,185,60,125,8.459999999999999,3.44,0,3.44,21,6,1,5,48.063517700000006,13.618054,5.1390767,8.4789773,202.60000000000002,64,6.300000000000001,57.7,447.171076836,127.992,15.1964,112.79560000000001,1387,540,18.5,521.5,35.83,27.52,0,27.52,64.8,48,0.2,47.8,152.0325222,108.944432,0.5670385,108.37739350000001,298,379,36.26
NaLa3.2Mo3O15FEu0.2,23.4,15,0.2,14.8,190,63,8,55,444.806642443,151.964,15.999,135.965,815,195,50,145,11.610000000000001,3.98,0,3.98,25,7,1,6,54.519665700000004,17.42282,5.1390767,12.283743300000001,461,182.4,9,173.4,1044.7134764430002,444.49750400000005,18.998403163,425.49910083700007,2226,900,37,863,66.51,51.6,0,51.6,126,90,0.4,89.6,267.09015370000003,204.27081,1.134077,203.13673300000002,298,395,36.3
Li2Mg3SnO6Mn0.004,12.004,6,0.004,5.996,98,50,3,47,220.89204399999997,118.71,6.94,111.77,640,150,60,90,9.24,3.44,0.98,2.46,20,7,1,6,41.433938761,13.618054,5.391714761,8.226339239000001,140.1,50,0.1,49.9,301.718752176,118.71,0.219752176,118.490247824,1245.56,450,0.56,449.44,28.4962,20.64,0.006200000000000001,20.6338,48.028,36,0.028,35.972,122.804111594,81.708324,0.029736072000000002,81.678587928,298,330,36.3
Sr2GdNbO6Mn0.004,10.004,6,0.004,5.996,176,64,8,56,408.713414,157.25,15.999,141.251,725,200,60,140,8.74,3.44,0.95,2.49,22,7,2,5,39.6555852,13.618054,5.6948672,7.923186800000001,229.1,76,0.1,75.9,521.610122176,175.24,0.219752176,175.02024782400002,1085.56,400,0.56,399.44,25.3462,20.64,0.006200000000000001,20.6338,47.028,36,0.028,35.972,106.03644047200001,81.708324,0.029736072000000002,81.678587928,298,350,36.37
Na3Bi0.7P2O8Eu0.2Tb0.1,13.999999999999998,8,0.1,7.9,245,83,8,75,589.832281278,208.9804,15.999,192.9814,860,185,60,125,8.459999999999999,3.44,0,3.44,21,6,1,5,48.063517700000006,13.618054,5.1390767,8.4789773,204.2,64,6.5,57.5,451.48044683600006,146.28628,15.892535000000002,130.393745,1386.5,540,17.5,522.5,36.019999999999996,27.52,0,27.52,65.10000000000001,48,0.2,47.8,152.15535229999998,108.944432,0.58638,108.358052,298,396,36.42
Ba3B6Si2O16Eu0.09,27.09,16,0.09,15.91,146,63,5,58,344.185,151.964,10.81,141.154,655,215,60,155,8.27,3.44,0,3.44,17,6,2,4,40.949805,13.618054,5.211664,8.406390000000002,359.67,168,5.67,162.33,802.67176,411.981,13.67676,398.30424,2351.65,960,16.65,943.35,73.75,55.04,0,55.04,128.18,96,0.18,95.82,300.12567065,217.888864,0.5103346499999999,217.37852935,298,393,36.5
Lu2O2STb0.02Eu0.03,5.05,2,0.02,1.98,223,71,8,63,533.91515,174.9668,15.999,158.9678,695,185,60,125,7.02,3.44,0,3.44,18,6,2,4,40.93812,13.618054,5.425871,8.192183,177.19,142,1.3,140.7,421.72902700000003,349.9336,3.178507,346.755093,579.05,350,3.5,346.5,11.459999999999999,6.88,0,6.88,22.099999999999998,12,0.04,11.96,48.735247550000004,27.236108,0.117276,27.118832,298,280,36.5
Na2Y1.3B2O7Eu0.35,12.65,7,0.35,6.65,126,63,5,58,290.66860928,151.964,10.81,141.154,690,185,60,125,7.629999999999999,3.44,0,3.44,15,6,1,5,38.94279469999999,13.618054,5.1390767,8.4789773,160.75,56,10,46,348.35753056,115.577592,21.62,93.95759199999999,1248.75,420,64.75,355.25,31.605999999999998,24.08,0,24.08,54.6,42,0.7,41.3,132.26764215,95.326378,1.9846347499999997,93.34174325000001,298,395,36.6
Na3Bi0.87P2O8Eu0.03Tb0.1,14,8,0.03,7.97,245,83,8,75,589.832281278,208.9804,15.999,192.9814,860,185,60,125,8.459999999999999,3.44,0,3.44,21,6,1,5,48.063517700000006,13.618054,5.1390767,8.4789773,207.59999999999997,72.21,1.89,70.32,461.17323483600006,181.812948,4.55892,177.254028,1382.25,540,5.55,534.45,36.343,27.52,0,27.52,65.61,48,0.06,47.94,152.42992457,108.944432,0.17011154999999997,108.77432045,298,396,36.64
Na3Sc1.4P3O12Eu0.3,19.7,12,0.3,11.7,118,63,8,55,266.882439278,151.964,15.999,135.965,685,185,60,125,7.92,3.44,0,3.44,17,6,1,5,41.4756917,13.618054,5.1390767,8.4789773,222.3,96,18.9,77.1,462.406065034,191.988,45.5892,146.3988,1839.5,720,55.5,664.5,52.544,41.28,0,41.28,94.8,72,0.6,71.4,221.1811376,163.416648,1.7011154999999998,161.71553250000002,298,394,36.7
Na3Bi0.8P2O8Eu0.1Tb0.1,14,8,0.1,7.9,245,83,8,75,589.832281278,208.9804,15.999,192.9814,860,185,60,125,8.459999999999999,3.44,0,3.44,21,6,1,5,48.063517700000006,13.618054,5.1390767,8.4789773,206.20000000000002,66.4,6.300000000000001,60.10000000000001,457.182086836,167.18432,15.1964,151.98792,1384,540,17.5,522.5,36.21,27.52,0,27.52,65.4,48,0.2,47.8,152.31686539999998,108.944432,0.5670385,108.37739350000001,298,396,36.75
Na3Bi0.65P2O8Eu0.1Dy0.25,14,8,0.1,7.9,246,83,8,75,593.406931278,208.9804,15.999,192.9814,860,185,60,125,9.68,3.44,0,3.44,21,6,1,5,48.13876770000001,13.618054,5.1390767,8.4789773,203.75,64,6.300000000000001,57.7,450.56749183600004,135.83726000000001,15.1964,120.64086000000002,1386.25,540,18.5,521.5,36.23,27.52,0,27.52,64.95,48,0.2,47.8,152.1224205,108.944432,0.5670385,108.37739350000001,298,392,36.89
KSrSc2P3O12Eu0.03,19.03,12,0.03,11.97,164,63,8,55,370.610969998,151.964,15.999,135.965,925,220,60,160,8.76,3.44,0,3.44,19,6,1,5,46.37214574000001,13.618054,4.34066354,9.27739046,241.89,96,1.89,94.11,506.098321994,191.988,4.55892,187.42908,1765.55,720,5.55,714.45,52.34,41.28,0,41.28,96.06,72,0.06,71.94,218.20532829,163.416648,0.17011154999999997,163.24653645,298,300,36.9
Sr1.9ZnW0.2Mo0.8O6Eu0.05Li0.05,10.000000000000002,6,0.05,5.95,258,74,3,71,607.6930000000001,183.84,6.94,176.9,1005,200,60,140,10.88,3.44,0,3.44,35,12,1,11,54.725679961,13.618054,5.391714761,8.226339239000001,201.9,72.2,0.15000000000000002,72.05,449.3252,166.478,0.34700000000000003,166.131,1034.5,380,7.25,372.75,26.212,20.64,0,20.64,57.949999999999996,36,0.05,35.95,109.72262566805,81.708324,0.26958573805,81.43873826195001,298,367,37
MgY3.8Si3O13Ce0.2,21,13,0.2,12.8,131,58,8,50,297.41084,140.116,15.999,124.11700000000002,685,185,60,125,8.989999999999998,3.44,1.12,2.32,17,6,2,4,41.171832,13.618054,5.5386,8.079454000000002,317.8,148.2,11.600000000000001,136.6,682.412392,337.84219199999995,24.305,313.53719199999995,1981,780,37,743,56.589999999999996,44.72,0.22400000000000003,44.496,103.80000000000001,78,0.4,77.6,233.869294,177.034702,1.10772,175.926982,298,330,37
Ba1.79Sr0.2ZnS3Eu0.01,6,3,0.01,2.99,203,63,16,47,474.351,151.964,32.06,119.904,835,215,100,115,6.07,2.58,0,2.58,24,12,2,10,36.3311252,10.36001,5.211664,5.148346000000001,186.47,100.24000000000001,0.63,99.61000000000001,426.41897,245.81533,1.51964,244.29568999999998,861.7,384.85,1.85,383,11.1731,7.74,0,7.74,34.00000000000001,18,0.02,17.98,50.99878485,31.08003,0.05670385,31.02332615,298,440,37
Sr3In0.92P3O12Ce0.07Tb0.01,19.000000000000004,12,0.01,11.99,233,65,8,57,548.452111998,158.92535,15.999,142.92635,875,200,60,140,9.48,3.44,0,3.44,20,6,2,4,46.9883624,13.618054,5.5386,8.079454000000002,304.79,114,0.65,113.35,664.7992194940001,262.86,1.5892535,261.27074650000003,1777.3,720,1.75,718.25,52.416000000000004,41.28,0,41.28,95.91999999999999,72,0.02,71.98,217.731094384,163.416648,0.058638,163.35801,298,318,37
KNaCa2P2O8Eu0.008Mn0.2,14.207999999999998,8,0.008,7.992,161,63,8,55,356.040875278,151.964,15.999,135.965,1065,220,60,160,9.93,3.44,0,3.44,24,7,1,6,52.80203844,13.618054,4.34066354,9.27739046,169.504,64,0.504,63.496,344.386914076,127.992,1.215712,126.77628800000001,1469.48,480,1.48,478.52,35.96,27.52,0,27.52,65.41600000000001,48,0.016,47.984,153.15602131999998,108.944432,0.04536308,108.89906892,298,365,37
Y2Mg1.999Al2Si2O12Eu0.001,20.000000000000004,12,0.001,11.999,149,63,8,55,336.2403785,151.964,15.999,135.965,810,185,60,125,9.48,3.44,0,3.44,20,6,2,4,47.2893854,13.618054,5.670385,7.947669000000001,252.051,96,0.063,95.937,528.670416,191.988,0.151964,191.836036,1850.0349999999999,720,0.185,719.815,53.35869,41.28,0,41.28,96,72,0.002,71.998,219.41656495,163.416648,0.005670385,163.410977615,298,370,37
Ca3.95Y6Si6O25Eu0.05,41,25,0.05,24.95,144,63,8,55,325.03184,151.964,15.999,135.965,715,185,60,125,7.559999999999999,3.44,0,3.44,17,6,2,4,39.77053719999999,13.618054,5.670385,7.947669000000001,600.15,234,3.1500000000000004,230.85,1267.82634,533.43504,7.5982,525.8368399999999,3960.25,1500,9.25,1490.75,108.67,86,0,86,200,150,0.1,149.9,451.09549029000004,340.45135000000005,0.28351925,340.16783075000006,298,432,37.1
KBaSc2P3O12Eu0.04Tb0.06,19.099999999999998,12,0.04,11.96,247,65,8,57,579.2433199980001,158.92535,15.999,142.92635,1115,220,60,160,8.7,3.44,0,3.44,21,6,1,5,51.75274254,13.618054,4.34066354,9.27739046,264.41999999999996,96,2.52,93.48,566.8604829940001,191.988,6.07856,185.90944,1792.9,720,7.4,712.6,52.28,41.28,0,41.28,96.2,72,0.08,71.92,218.13065694000002,163.416648,0.2268154,163.18983260000002,298,300,37.2
Sr3NaYP3O12FEu0.03,21.03,12,0.03,11.97,183,63,8,55,417.450774441,151.964,15.999,135.965,955,200,50,150,12.709999999999999,3.98,0,3.98,26,7,1,6,64.24914890000001,17.42282,5.1390767,12.283743300000001,315.89,114,1.89,112.11,683.222218437,262.86,4.55892,258.30108,2035.55,720,5.55,714.45,56.83,41.28,0,41.28,104.06,72,0.06,71.94,240.91057585000001,163.416648,0.17011154999999997,163.24653645,298,365,37.2
Ba2La7.92Ge6O26Eu0.08,42,26,0.08,25.92,216,63,8,55,516.82547,151.964,15.999,135.965,780,215,60,155,7.4399999999999995,3.44,0,3.44,17,6,2,4,37.976438,13.618054,5.211664,8.406390000000002,968.48,451.44,5.04,446.4,2238.6964424,1100.1313224,12.15712,1087.9742024,4299.2,1560,14.8,1545.2,111.99199999999999,89.44,0,89.44,207.92,156,0.16,155.84,456.5120208,354.069404,0.4536308,353.61577320000004,298,395,37.23
Na3Bi0.875P3O12Eu0.125,19,12,0.125,11.875,180,83,8,75,430.906931278,208.9804,15.999,192.9814,685,185,60,125,8.459999999999999,3.44,0,3.44,19,6,1,5,42.19971770000001,13.618054,5.1390767,8.4789773,254.5,96,7.875,88.125,555.731943834,191.988,18.9955,172.9925,1723.125,720,23.125,696.875,52.3025,41.28,0,41.28,94.625,72,0.25,71.75,217.377560725,163.416648,0.708798125,162.70784987500002,298,396,37.24
Na3Bi0.7P2O8Eu0.1Sm0.2,13.999999999999998,8,0.1,7.9,242,83,8,75,581.266931278,208.9804,15.999,192.9814,870,185,60,125,9.629999999999999,3.44,0,3.44,21,6,1,5,47.84342770000001,13.618054,5.1390767,8.4789773,203.8,64,6.300000000000001,57.7,450.463511836,146.28628,15.1964,131.08988,1387.5,540,18.5,521.5,36.254,27.52,0,27.52,65.10000000000001,48,0.2,47.8,152.13067579999998,108.944432,0.5670385,108.37739350000001,298,403,37.29
Ba0.88ZrGe3O9Eu0.08,13.959999999999999,9,0.08,8.92,199,63,8,55,469.144,151.964,15.999,135.965,740,215,60,155,7.67,3.44,0,3.44,18,6,2,4,39.033438000000004,13.618054,5.211664,8.406390000000002,262.32,96,5.04,90.96,586.10988,217.89,12.15712,205.73288,1274,540,14.8,525.2,39.1032,30.96,0,30.96,71.91999999999999,54,0.16,53.84,157.93458612000003,122.562486,0.4536308,122.10885520000001,298,394,37.4
Na3Bi0.65P2O8Eu0.1Sm0.25,14,8,0.1,7.9,242,83,8,75,581.266931278,208.9804,15.999,192.9814,870,185,60,125,9.629999999999999,3.44,0,3.44,21,6,1,5,47.84342770000001,13.618054,5.1390767,8.4789773,202.75,64,6.300000000000001,57.7,447.5324918360001,135.83726000000001,15.1964,120.64086000000002,1388.75,540,18.5,521.5,36.217499999999994,27.52,0,27.52,64.95,48,0.2,47.8,152.04858550000003,108.944432,0.5670385,108.37739350000001,298,403,37.43
Na3Bi0.65P2O8Eu0.1Tb0.25,14,8,0.1,7.9,245,83,8,75,589.832281278,208.9804,15.999,192.9814,860,185,60,125,8.459999999999999,3.44,0,3.44,21,6,1,5,48.063517700000006,13.618054,5.1390767,8.4789773,203.5,64,6.300000000000001,57.7,449.67382933600004,135.83726000000001,15.1964,120.64086000000002,1386.25,540,18.5,521.5,35.925,27.52,0,27.52,64.95,48,0.2,47.8,152.103608,108.944432,0.5670385,108.37739350000001,298,379,37.48
Na3Bi0.7P2O8Eu0.1Tb0.2,13.999999999999998,8,0.1,7.9,245,83,8,75,589.832281278,208.9804,15.999,192.9814,860,185,60,125,8.459999999999999,3.44,0,3.44,21,6,1,5,48.063517700000006,13.618054,5.1390767,8.4789773,204.4,64,6.300000000000001,57.7,452.176581836,146.28628,15.1964,131.08988,1385.5,540,18.5,521.5,36.019999999999996,27.52,0,27.52,65.10000000000001,48,0.2,47.8,152.1746938,108.944432,0.5670385,108.37739350000001,298,379,37.5
